,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,STRZUSTAND,lon,lat,address,City,District,Street,HouseNumber,PostalCode
2390,201680,11,0,10,10,2018,6,14,6,3,5,2,0,1,1,0,0,0,0,0,13.517760677442803,52.535375929181704,"{'City': 'Berlin', 'District': 'Biesdorf', 'Street': 'Landsberger Allee', 'HouseNumber': '', 'PostalCode': '12681'}",Berlin,Biesdorf,Landsberger Allee,,12681
2391,201681,11,0,10,10,2018,6,11,5,3,0,1,0,1,0,0,0,0,0,0,13.613583819969996,52.5091380979128,"{'City': 'Berlin', 'District': 'Mahlsdorf', 'Street': 'Hönower Straße', 'HouseNumber': '51', 'PostalCode': '12623'}",Berlin,Mahlsdorf,Hönower Straße,51,12623
2392,201683,11,0,9,9,2018,6,13,5,3,0,1,0,1,0,0,0,0,0,0,13.536037869497324,52.46014940689913,"{'City': 'Berlin', 'District': 'Oberschöneweide', 'Street': 'An der Wuhlheide', 'HouseNumber': '150', 'PostalCode': '12459'}",Berlin,Oberschöneweide,An der Wuhlheide,150,12459
2393,201689,11,0,1,1,2018,6,8,6,2,0,2,0,1,1,0,0,0,0,0,13.376981473410918,52.51242088006767,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Lennéstraße', 'HouseNumber': '', 'PostalCode': '10785'}",Berlin,Tiergarten,Lennéstraße,,10785
2394,201692,11,0,1,1,2018,6,9,4,3,3,6,0,1,0,0,0,1,0,0,13.37203561205788,52.53886387488837,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': 'Chausseestraße', 'HouseNumber': '75', 'PostalCode': '13353'}",Berlin,Gesundbrunnen,Chausseestraße,75,13353
2395,201701,11,0,4,4,2018,6,19,4,3,5,2,0,1,0,0,1,0,0,0,13.326298148497303,52.53790033500587,"{'City': 'Berlin', 'District': 'Charlottenburg-Nord', 'Street': '', 'HouseNumber': '', 'PostalCode': '13627'}",Berlin,Charlottenburg-Nord,,,13627
2396,201703,11,0,7,7,2018,6,18,2,3,5,2,0,1,1,0,0,0,0,0,13.384572429582049,52.47157073014921,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Hoeppnerstraße', 'HouseNumber': '6', 'PostalCode': '12101'}",Berlin,Tempelhof,Hoeppnerstraße,6,12101
2397,201704,11,0,4,4,2018,6,14,7,3,1,5,0,1,0,0,0,0,1,0,13.326164869367464,52.486536494991164,"{'City': 'Berlin', 'District': 'Wilmersdorf', 'Street': 'Berliner Straße', 'HouseNumber': '22', 'PostalCode': '10715'}",Berlin,Wilmersdorf,Berliner Straße,22,10715
2398,201711,11,0,4,4,2018,6,18,2,3,5,2,0,1,1,0,0,0,0,0,13.305978571776041,52.52563737620611,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Osnabrücker Straße', 'HouseNumber': '', 'PostalCode': '10589'}",Berlin,Charlottenburg,Osnabrücker Straße,,10589
2399,201712,11,0,4,4,2018,6,14,4,3,5,3,0,1,1,0,0,0,0,0,13.314192851064139,52.47900632104378,"{'City': 'Berlin', 'District': 'Wilmersdorf', 'Street': 'Detmolder Straße', 'HouseNumber': '', 'PostalCode': '10713'}",Berlin,Wilmersdorf,Detmolder Straße,,10713
2400,201714,11,0,2,2,2018,6,14,4,3,5,3,0,1,1,0,0,0,0,0,13.463126744040173,52.51145087013442,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Boxhagener Straße', 'HouseNumber': '', 'PostalCode': '10245'}",Berlin,Friedrichshain,Boxhagener Straße,,10245
2401,201715,11,0,3,3,2018,6,13,7,3,5,3,0,1,1,0,0,0,0,0,13.424618590897861,52.586278554144336,"{'City': 'Berlin', 'District': 'Niederschönhausen', 'Street': 'Straße 199', 'HouseNumber': '2A', 'PostalCode': '13156'}",Berlin,Niederschönhausen,Straße 199,2A,13156
2402,201717,11,0,8,8,2018,6,12,7,3,0,3,0,1,0,0,0,0,1,0,13.42878018306962,52.477863109225225,"{'City': 'Berlin', 'District': 'Neukölln', 'Street': '', 'HouseNumber': '', 'PostalCode': '12053'}",Berlin,Neukölln,,,12053
2403,201718,11,0,3,3,2018,6,13,4,3,0,5,0,1,1,0,0,0,0,0,13.394731063950987,52.565260303444745,"{'City': 'Berlin', 'District': 'Pankow', 'Street': 'Wollankstraße', 'HouseNumber': '105', 'PostalCode': '13187'}",Berlin,Pankow,Wollankstraße,105,13187
2404,201725,11,0,11,11,2018,6,10,7,3,5,3,0,1,1,0,0,0,0,0,13.523013545759234,52.49552428009003,"{'City': 'Berlin', 'District': 'Friedrichsfelde', 'Street': 'Sewanstraße', 'HouseNumber': '', 'PostalCode': '10319'}",Berlin,Friedrichsfelde,Sewanstraße,,10319
2405,201733,11,0,1,1,2018,6,13,7,3,5,2,0,1,1,0,0,0,0,0,13.404310757641571,52.53313689862537,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Kastanienallee', 'HouseNumber': '55', 'PostalCode': '10119'}",Berlin,Mitte,Kastanienallee,55,10119
2406,201739,11,0,1,1,2018,6,10,4,3,1,5,0,1,1,0,0,0,0,0,13.382725245843998,52.55165928833131,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': 'Badstraße', 'HouseNumber': '57', 'PostalCode': '13357'}",Berlin,Gesundbrunnen,Badstraße,57,13357
2407,201742,11,0,2,2,2018,6,3,7,2,0,1,1,1,0,0,0,0,0,0,13.430368911835203,52.49935359444175,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': '', 'HouseNumber': '', 'PostalCode': '10997'}",Berlin,Kreuzberg,,,10997
2408,201744,11,0,9,9,2018,6,9,4,3,9,1,0,1,0,0,0,0,0,0,13.465266261981068,52.48241224794671,"{'City': 'Berlin', 'District': 'Plänterwald', 'Street': 'Kleingartenanlage Sternwarte 1911', 'HouseNumber': '', 'PostalCode': '12435'}",Berlin,Plänterwald,Kleingartenanlage Sternwarte 1911,,12435
2409,201745,11,0,4,4,2018,6,17,6,3,5,3,0,1,1,0,0,0,0,0,13.260847025609888,52.49307925798396,"{'City': 'Berlin', 'District': 'Westend', 'Street': 'Alte Allee', 'HouseNumber': '26', 'PostalCode': '14055'}",Berlin,Westend,Alte Allee,26,14055
2410,201746,11,0,1,1,2018,6,14,6,3,5,3,0,1,1,0,0,0,0,0,13.352243757979739,52.50528534172166,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Lützowplatz', 'HouseNumber': '', 'PostalCode': '10785'}",Berlin,Tiergarten,Lützowplatz,,10785
2411,201748,11,0,7,7,2018,6,18,6,3,0,2,0,1,1,0,0,0,0,0,13.413865708032882,52.38959789322258,"{'City': 'Berlin', 'District': 'Lichtenrade', 'Street': 'Hanowsteig', 'HouseNumber': '39', 'PostalCode': '12309'}",Berlin,Lichtenrade,Hanowsteig,39,12309
2412,201750,11,0,6,6,2018,6,8,6,3,0,7,0,1,0,0,0,0,0,0,13.310360442531929,52.432144855320836,"{'City': 'Berlin', 'District': 'Lichterfelde', 'Street': 'Hindenburgdamm', 'HouseNumber': '136', 'PostalCode': '12203'}",Berlin,Lichterfelde,Hindenburgdamm,136,12203
2413,201752,11,0,7,7,2018,6,12,6,3,5,3,0,1,1,0,0,0,0,0,13.385765313376064,52.47156028634797,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': '', 'HouseNumber': '', 'PostalCode': '12101'}",Berlin,Tempelhof,,,12101
2414,201755,11,0,7,7,2018,6,18,6,3,5,7,0,1,1,0,0,0,0,0,13.348290523689247,52.462975128205976,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Brüggemannstraße', 'HouseNumber': '', 'PostalCode': '12157'}",Berlin,Schöneberg,Brüggemannstraße,,12157
2415,201761,11,0,4,4,2018,6,17,6,3,3,6,0,1,1,0,0,0,0,0,13.284200842288989,52.48549368557164,"{'City': 'Berlin', 'District': 'Grunewald', 'Street': 'Hubertusallee', 'HouseNumber': '', 'PostalCode': '14193'}",Berlin,Grunewald,Hubertusallee,,14193
2416,201762,11,0,6,6,2018,6,16,6,3,0,2,0,1,1,0,0,0,0,0,13.29513046566567,52.44440102128934,"{'City': 'Berlin', 'District': 'Lichterfelde', 'Street': 'Knesebeckstraße', 'HouseNumber': '', 'PostalCode': '12205'}",Berlin,Lichterfelde,Knesebeckstraße,,12205
2417,201763,11,0,5,5,2018,6,7,4,1,5,2,0,1,0,0,0,1,0,0,13.181698501713987,52.534130119166576,"{'City': 'Berlin', 'District': 'Spandau', 'Street': 'Nauener Straße', 'HouseNumber': '', 'PostalCode': '13581'}",Berlin,Spandau,Nauener Straße,,13581
2418,201766,11,0,1,1,2018,6,18,2,2,1,5,0,1,1,0,0,0,0,0,13.382810981925992,52.551797383563326,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': 'Badstraße', 'HouseNumber': '21', 'PostalCode': '13357'}",Berlin,Gesundbrunnen,Badstraße,21,13357
2419,201767,11,0,4,4,2018,6,15,3,3,1,5,0,1,1,0,0,0,0,0,13.33319071381974,52.48479330620798,"{'City': 'Berlin', 'District': 'Wilmersdorf', 'Street': 'Prinzregentenstraße', 'HouseNumber': '70', 'PostalCode': '10715'}",Berlin,Wilmersdorf,Prinzregentenstraße,70,10715
2420,201768,11,0,2,2,2018,6,20,6,3,1,5,1,1,1,0,0,0,0,0,13.431597287126305,52.51417144248074,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Andreasstraße', 'HouseNumber': '60', 'PostalCode': '10243'}",Berlin,Friedrichshain,Andreasstraße,60,10243
2421,201769,11,0,1,1,2018,6,15,3,3,5,2,0,1,1,0,0,0,0,0,13.329846326360157,52.522933896862256,"{'City': 'Berlin', 'District': 'Moabit', 'Street': 'Gotzkowskystraße', 'HouseNumber': '', 'PostalCode': '10555'}",Berlin,Moabit,Gotzkowskystraße,,10555
2422,201770,11,0,8,8,2018,6,16,6,3,5,2,0,1,1,0,0,0,0,0,13.452126208039246,52.47108865133347,"{'City': 'Berlin', 'District': 'Neukölln', 'Street': 'Niemetzstraße', 'HouseNumber': '', 'PostalCode': '12055'}",Berlin,Neukölln,Niemetzstraße,,12055
2423,201773,11,0,6,6,2018,6,16,6,3,6,4,0,1,0,1,0,0,0,0,13.317175218062905,52.45549858917208,"{'City': 'Berlin', 'District': 'Steglitz', 'Street': 'Wrangelstraße', 'HouseNumber': '5', 'PostalCode': '12165'}",Berlin,Steglitz,Wrangelstraße,5,12165
2424,201775,11,0,7,7,2018,6,20,6,3,1,5,0,1,1,0,0,0,0,0,13.349320856706266,52.49815314946,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Motzstraße', 'HouseNumber': '20', 'PostalCode': '10777'}",Berlin,Schöneberg,Motzstraße,20,10777
2425,201780,11,0,1,1,2018,6,17,2,3,3,6,0,1,1,0,0,0,0,0,13.35600540485848,52.535246074099355,"{'City': 'Berlin', 'District': 'Moabit', 'Street': 'Perleberger Straße', 'HouseNumber': '4', 'PostalCode': '10559'}",Berlin,Moabit,Perleberger Straße,4,10559
2426,201782,11,0,1,1,2018,6,21,6,3,5,3,0,1,1,0,0,0,0,0,13.405187712354651,52.53407736080716,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Kastanienallee', 'HouseNumber': '49', 'PostalCode': '10119'}",Berlin,Mitte,Kastanienallee,49,10119
2427,201784,11,0,11,11,2018,6,16,2,3,5,2,0,1,1,0,0,0,0,0,13.489291160013526,52.54242352815969,"{'City': 'Berlin', 'District': 'Alt-Hohenschönhausen', 'Street': 'Konrad-Wolf-Straße', 'HouseNumber': '103', 'PostalCode': '13055'}",Berlin,Alt-Hohenschönhausen,Konrad-Wolf-Straße,103,13055
2428,201786,11,0,4,4,2018,6,15,6,2,5,3,0,1,1,0,0,0,0,0,13.285128504701344,52.479708836200686,"{'City': 'Berlin', 'District': 'Schmargendorf', 'Street': 'Berkaer Straße', 'HouseNumber': '', 'PostalCode': '14193'}",Berlin,Schmargendorf,Berkaer Straße,,14193
2429,201787,11,0,2,2,2018,6,13,3,3,0,5,0,1,1,0,0,0,0,0,13.418175999433902,52.49973570249832,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Adalbertstraße', 'HouseNumber': '98', 'PostalCode': '10999'}",Berlin,Kreuzberg,Adalbertstraße,98,10999
2430,201791,11,0,1,1,2018,6,15,6,3,0,6,0,1,0,0,0,0,1,0,13.39743756399202,52.53249236486446,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Invalidenstraße', 'HouseNumber': '159', 'PostalCode': '10115'}",Berlin,Mitte,Invalidenstraße,159,10115
2431,201793,11,0,9,9,2018,6,13,6,3,5,3,0,1,1,0,0,0,0,0,13.575495021200446,52.447483482351835,"{'City': 'Berlin', 'District': 'Köpenick', 'Street': 'Alt-Köpenick', 'HouseNumber': '2', 'PostalCode': '12555'}",Berlin,Köpenick,Alt-Köpenick,2,12555
2432,201795,11,0,1,1,2018,6,14,6,3,1,5,0,1,1,0,0,0,0,0,13.382265643836563,52.552918769262575,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': '', 'HouseNumber': '', 'PostalCode': '13357'}",Berlin,Gesundbrunnen,,,13357
2433,201797,11,0,4,4,2018,6,16,2,3,8,1,0,1,0,0,0,0,0,0,13.325645167254597,52.50570458837655,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Kantstraße', 'HouseNumber': '', 'PostalCode': '10623'}",Berlin,Charlottenburg,Kantstraße,,10623
2434,201799,11,0,4,4,2018,6,16,3,3,5,5,0,1,1,0,0,0,0,0,13.31323146070963,52.50191114486707,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Walter-Benjamin-Platz', 'HouseNumber': '', 'PostalCode': '10629'}",Berlin,Charlottenburg,Walter-Benjamin-Platz,,10629
2435,201805,11,0,7,7,2018,6,15,6,2,3,6,0,1,0,0,1,0,0,0,13.38921707310377,52.46573503020305,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Alt-Tempelhof', 'HouseNumber': '1', 'PostalCode': '12099'}",Berlin,Tempelhof,Alt-Tempelhof,1,12099
2436,201806,11,0,1,1,2018,6,16,2,3,5,2,0,1,1,0,0,0,0,0,13.390189775550116,52.53542344105835,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': 'Ackerstraße', 'HouseNumber': '', 'PostalCode': '13355'}",Berlin,Gesundbrunnen,Ackerstraße,,13355
2437,201808,11,0,6,6,2018,6,17,3,3,5,2,0,1,1,0,0,0,0,0,13.1853958608756,52.43116391348916,"{'City': 'Berlin', 'District': 'Nikolassee', 'Street': 'Kronprinzessinnenweg', 'HouseNumber': '150', 'PostalCode': '14129'}",Berlin,Nikolassee,Kronprinzessinnenweg,150,14129
2438,201810,11,0,9,9,2018,6,17,3,3,5,2,0,1,0,0,0,1,0,0,13.491178134748044,52.468992575073415,"{'City': 'Berlin', 'District': 'Baumschulenweg', 'Street': 'Baumschulenstraße', 'HouseNumber': '', 'PostalCode': '12437'}",Berlin,Baumschulenweg,Baumschulenstraße,,12437
2439,201812,11,0,10,10,2018,6,17,3,3,5,3,0,1,1,0,0,0,0,0,13.572772268689903,52.5279708007257,"{'City': 'Berlin', 'District': 'Biesdorf', 'Street': 'Cecilienstraße', 'HouseNumber': '', 'PostalCode': '12683'}",Berlin,Biesdorf,Cecilienstraße,,12683
2440,201816,11,0,1,1,2018,6,18,3,2,5,3,0,1,1,0,0,0,0,0,13.379368324862513,52.540163238518495,"{'City': 'Berlin', 'District': 'Gesundbrunnen', 'Street': 'Liesenstraße', 'HouseNumber': '', 'PostalCode': '13355'}",Berlin,Gesundbrunnen,Liesenstraße,,13355
2441,201819,11,0,4,4,2018,6,12,3,3,5,2,0,1,0,0,0,0,1,0,13.30682121175595,52.500033310586886,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Lewishamstraße', 'HouseNumber': '', 'PostalCode': '10629'}",Berlin,Charlottenburg,Lewishamstraße,,10629
2442,201821,11,0,6,6,2018,6,15,6,3,0,3,0,1,0,0,0,0,1,0,13.305064226564715,52.41790772422786,"{'City': 'Berlin', 'District': 'Lichterfelde', 'Street': 'Wismarer Straße', 'HouseNumber': '1', 'PostalCode': '12207'}",Berlin,Lichterfelde,Wismarer Straße,1,12207
2443,201822,11,0,9,9,2018,6,11,3,3,1,7,0,1,1,0,0,0,0,0,13.541140776317382,52.421020681793095,"{'City': 'Berlin', 'District': 'Altglienicke', 'Street': 'Besenbinderstraße', 'HouseNumber': '21B', 'PostalCode': '12524'}",Berlin,Altglienicke,Besenbinderstraße,21B,12524
2444,201825,11,0,2,2,2018,6,11,3,2,3,6,0,1,1,0,0,0,0,0,13.396671657174673,52.495850661873604,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Blücherstraße', 'HouseNumber': '66A', 'PostalCode': '10961'}",Berlin,Kreuzberg,Blücherstraße,66A,10961
2445,201829,11,0,3,3,2018,6,14,2,3,5,2,0,1,1,0,0,0,0,0,13.457776091025123,52.52903194251634,"{'City': 'Berlin', 'District': 'Fennpfuhl', 'Street': 'Storkower Straße', 'HouseNumber': '', 'PostalCode': '10369'}",Berlin,Fennpfuhl,Storkower Straße,,10369
2446,201833,11,0,1,1,2018,6,7,6,3,3,6,0,1,0,0,0,0,0,0,13.409986283173351,52.524004086018614,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Memhardstraße', 'HouseNumber': '', 'PostalCode': '10178'}",Berlin,Mitte,Memhardstraße,,10178
2447,201836,11,0,4,4,2018,6,13,6,3,5,2,0,1,1,0,0,0,0,0,13.31447841297152,52.510678687043594,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Schillerstraße', 'HouseNumber': '19', 'PostalCode': '10625'}",Berlin,Charlottenburg,Schillerstraße,19,10625
2448,201840,11,0,1,1,2018,6,12,6,3,5,3,0,1,1,0,0,0,0,0,13.365701167196779,52.552123211341076,"{'City': 'Berlin', 'District': 'Wedding', 'Street': 'Liebenwalder Straße', 'HouseNumber': '3', 'PostalCode': '13347'}",Berlin,Wedding,Liebenwalder Straße,3,13347
2449,201842,11,0,12,12,2018,6,12,6,3,5,7,0,1,0,0,0,0,0,0,13.32882496301661,52.565889903755476,"{'City': 'Berlin', 'District': 'Reinickendorf', 'Street': 'Ollenhauerstraße', 'HouseNumber': '11', 'PostalCode': '13403'}",Berlin,Reinickendorf,Ollenhauerstraße,11,13403
2450,201844,11,0,12,12,2018,6,7,3,2,1,5,0,1,1,0,0,0,0,0,13.230794651672452,52.57321642293016,"{'City': 'Berlin', 'District': 'Konradshöhe', 'Street': 'Jörsstraße', 'HouseNumber': '5', 'PostalCode': '13505'}",Berlin,Konradshöhe,Jörsstraße,5,13505
2451,201846,11,0,12,12,2018,6,8,3,3,1,5,0,1,1,0,0,0,0,0,13.356297045631932,52.594684750712496,"{'City': 'Berlin', 'District': 'Märkisches Viertel', 'Street': 'Wentowsteig', 'HouseNumber': '21', 'PostalCode': '13439'}",Berlin,Märkisches Viertel,Wentowsteig,21,13439
2452,201850,11,0,1,1,2018,6,12,6,2,5,2,0,1,1,0,0,0,0,0,13.342541195578095,52.524224983324586,"{'City': 'Berlin', 'District': 'Moabit', 'Street': 'Stromstraße', 'HouseNumber': '4', 'PostalCode': '10555'}",Berlin,Moabit,Stromstraße,4,10555
2453,201856,11,0,7,7,2018,6,11,6,3,5,2,0,1,1,0,0,0,0,0,13.377146023236586,52.453619637852036,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Alarichplatz', 'HouseNumber': '', 'PostalCode': '12105'}",Berlin,Tempelhof,Alarichplatz,,12105
2454,201858,11,0,7,7,2018,6,10,6,3,5,3,0,1,1,0,0,0,0,0,13.379250938102148,52.472506314198974,"{'City': 'Berlin', 'District': 'Tempelhof', 'Street': 'Hoeppnerstraße', 'HouseNumber': '50', 'PostalCode': '12101'}",Berlin,Tempelhof,Hoeppnerstraße,50,12101
2455,201860,11,0,8,8,2018,6,7,3,3,5,3,0,1,1,0,0,0,0,0,13.461610992259464,52.42171741839473,"{'City': 'Berlin', 'District': 'Gropiusstadt', 'Street': 'Kölner Damm', 'HouseNumber': '', 'PostalCode': '12353'}",Berlin,Gropiusstadt,Kölner Damm,,12353
2456,201862,11,0,10,10,2018,6,6,3,3,0,2,0,1,1,0,0,0,0,0,13.528963508360905,52.55647224651633,"{'City': 'Berlin', 'District': 'Marzahn', 'Street': 'Bitterfelder Straße', 'HouseNumber': '', 'PostalCode': '12681'}",Berlin,Marzahn,Bitterfelder Straße,,12681
2457,201863,11,0,1,1,2018,6,9,6,3,5,2,0,1,1,0,0,0,0,0,13.373231931380865,52.538034309396735,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Boyenstraße', 'HouseNumber': '1', 'PostalCode': '10115'}",Berlin,Mitte,Boyenstraße,1,10115
2458,201864,11,0,1,1,2018,6,6,3,3,5,2,0,1,1,0,0,0,0,0,13.371231766469378,52.51113110678467,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Ben-Gurion-Straße', 'HouseNumber': '', 'PostalCode': '10785'}",Berlin,Tiergarten,Ben-Gurion-Straße,,10785
2459,201865,11,0,9,9,2018,6,6,3,2,8,1,0,1,0,0,0,0,0,0,13.543872095989368,52.43636881020786,"{'City': 'Berlin', 'District': 'Adlershof', 'Street': 'Dörpfeldstraße', 'HouseNumber': '16', 'PostalCode': '12489'}",Berlin,Adlershof,Dörpfeldstraße,16,12489
2460,201866,11,0,6,6,2018,6,9,6,3,5,2,0,1,0,0,0,1,0,0,13.266619168424079,52.43066227933021,"{'City': 'Berlin', 'District': 'Zehlendorf', 'Street': 'Mühlenstraße', 'HouseNumber': '15B', 'PostalCode': '14167'}",Berlin,Zehlendorf,Mühlenstraße,15B,14167
2461,201867,11,0,11,11,2018,6,18,3,1,5,2,0,1,0,0,0,0,1,0,13.502371094716613,52.483531155600346,"{'City': 'Berlin', 'District': 'Rummelsburg', 'Street': 'Blockdammweg', 'HouseNumber': '', 'PostalCode': '10317'}",Berlin,Rummelsburg,Blockdammweg,,10317
2462,201868,11,0,6,6,2018,6,16,2,3,5,2,0,1,1,0,0,0,0,0,13.26561392500606,52.41682861473723,"{'City': 'Berlin', 'District': 'Zehlendorf', 'Street': 'Teltower Damm', 'HouseNumber': '189', 'PostalCode': '14167'}",Berlin,Zehlendorf,Teltower Damm,189,14167
2463,201872,11,0,11,11,2018,6,7,6,2,0,6,0,1,0,0,0,0,1,0,13.509423112330222,52.50208961115127,"{'City': 'Berlin', 'District': 'Friedrichsfelde', 'Street': 'Volkradstraße', 'HouseNumber': '4', 'PostalCode': '10319'}",Berlin,Friedrichsfelde,Volkradstraße,4,10319
2464,201875,11,0,2,2,2018,6,18,2,3,5,2,0,1,0,0,0,1,0,0,13.394393137535996,52.491375579384936,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Zossener Straße', 'HouseNumber': '', 'PostalCode': '10961'}",Berlin,Kreuzberg,Zossener Straße,,10961
2465,201877,11,0,12,12,2018,6,8,2,3,5,2,0,1,1,0,0,0,0,0,13.31196153818666,52.56801532844994,"{'City': 'Berlin', 'District': 'Reinickendorf', 'Street': '', 'HouseNumber': '', 'PostalCode': '13405'}",Berlin,Reinickendorf,,,13405
2466,201879,11,0,2,2,2018,6,12,6,3,2,7,0,1,1,0,0,0,0,0,13.437055965281402,52.5104095118605,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'An der Ostbahn', 'HouseNumber': '', 'PostalCode': '10243'}",Berlin,Friedrichshain,An der Ostbahn,,10243
2467,201880,11,0,4,4,2018,6,7,6,3,5,2,0,1,1,0,0,0,0,0,13.314810173223593,52.51229341867806,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Leibnizstraße', 'HouseNumber': '', 'PostalCode': '10625'}",Berlin,Charlottenburg,Leibnizstraße,,10625
2468,201882,11,0,3,3,2018,6,7,6,3,5,2,0,1,1,0,0,0,0,0,13.44444521680674,52.56524897297318,"{'City': 'Berlin', 'District': 'Heinersdorf', 'Street': '', 'HouseNumber': '', 'PostalCode': '13089'}",Berlin,Heinersdorf,,,13089
2469,201884,11,0,4,4,2018,6,6,6,2,5,2,0,1,1,0,0,0,0,0,13.332325955657323,52.506299178789845,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': '', 'HouseNumber': '', 'PostalCode': '10623'}",Berlin,Charlottenburg,,,10623
2470,201889,11,0,1,1,2018,6,23,5,3,2,7,2,1,0,0,0,0,0,0,13.342193826274706,52.52326260943637,"{'City': 'Berlin', 'District': 'Moabit', 'Street': 'Stromstraße', 'HouseNumber': '1', 'PostalCode': '10555'}",Berlin,Moabit,Stromstraße,1,10555
2471,201892,11,0,1,1,2018,6,18,5,3,5,3,0,1,1,0,0,0,0,0,13.374324713068027,52.52796975457474,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Invalidenstraße', 'HouseNumber': '', 'PostalCode': '10115'}",Berlin,Mitte,Invalidenstraße,,10115
2472,201893,11,0,5,5,2018,6,20,2,3,1,5,0,1,1,0,0,0,0,0,13.149024598000112,52.532736659368304,"{'City': 'Berlin', 'District': 'Staaken', 'Street': 'Brunsbütteler Damm', 'HouseNumber': '317', 'PostalCode': '13591'}",Berlin,Staaken,Brunsbütteler Damm,317,13591
2473,201894,11,0,11,11,2018,6,8,5,3,3,6,0,1,0,0,0,0,0,0,13.513173726768168,52.488296305083196,"{'City': 'Berlin', 'District': 'Karlshorst', 'Street': 'Wallensteinstraße', 'HouseNumber': '50', 'PostalCode': '10318'}",Berlin,Karlshorst,Wallensteinstraße,50,10318
2474,201899,11,0,5,5,2018,6,16,3,3,6,7,0,1,0,1,0,0,0,0,13.205717204327271,52.53719272378776,"{'City': 'Berlin', 'District': 'Spandau', 'Street': 'Breite Straße', 'HouseNumber': '52', 'PostalCode': '13597'}",Berlin,Spandau,Breite Straße,52,13597
2475,201900,11,0,4,4,2018,6,12,6,3,5,5,0,1,0,0,0,0,1,1,13.311280592111013,52.47964430892148,"{'City': 'Berlin', 'District': 'Wilmersdorf', 'Street': 'Mecklenburgische Straße', 'HouseNumber': '23', 'PostalCode': '14197'}",Berlin,Wilmersdorf,Mecklenburgische Straße,23,14197
2476,201901,11,0,4,4,2018,6,16,3,3,3,6,0,1,1,0,0,0,0,0,13.338746193729968,52.50323934693891,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Tauentzienstraße', 'HouseNumber': '18A', 'PostalCode': '10789'}",Berlin,Charlottenburg,Tauentzienstraße,18A,10789
2477,201906,11,0,6,6,2018,6,16,3,3,5,3,0,1,1,0,0,0,0,0,13.264764043907954,52.44103652366052,"{'City': 'Berlin', 'District': 'Zehlendorf', 'Street': 'Clayallee', 'HouseNumber': '286', 'PostalCode': '14169'}",Berlin,Zehlendorf,Clayallee,286,14169
2478,201909,11,0,8,8,2018,6,16,3,3,4,6,0,1,1,0,0,0,0,0,13.426283963195234,52.49335693347735,"{'City': 'Berlin', 'District': 'Neukölln', 'Street': 'Bürknerstraße', 'HouseNumber': '26', 'PostalCode': '12047'}",Berlin,Neukölln,Bürknerstraße,26,12047
